date,day_of_week,week_label,source_file,space_type,lot_type,location,time_of_day,available_spaces
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P351,12:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P351,2:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P402,8:00 AM,3
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P402,10:00 AM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P402,12:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P402,2:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P414,8:00 AM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P414,10:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P414,12:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P414,2:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P503,8:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P503,10:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P503,12:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P503,2:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P506,8:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P506,10:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P506,12:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P506,2:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P508,8:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P508,10:00 AM,2
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P508,12:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P508,2:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P510,8:00 AM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P510,10:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P510,12:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P510,2:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P602,8:00 AM,36
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P602,10:00 AM,24
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P602,12:00 PM,16
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P602,2:00 PM,18
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P603,8:00 AM,16
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P603,10:00 AM,11
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P603,12:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P603,2:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P610,8:00 AM,30
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P610,10:00 AM,20
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P610,12:00 PM,2
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P610,2:00 PM,10
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P706,8:00 AM,2
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P706,10:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P706,12:00 PM,3
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P706,2:00 PM,3
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P759,8:00 AM,2
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P759,10:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P759,12:00 PM,6
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,A,,P759,2:00 PM,10
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,Structure,8980,8:00 AM,29
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,Structure,8980,10:00 AM,20
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,Structure,8980,12:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,Structure,8980,2:00 PM,3
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Athena,8:00 AM,200
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Athena,10:00 AM,175
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Athena,12:00 PM,104
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Athena,2:00 PM,116
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Gilman,8:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Gilman,10:00 AM,2
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Gilman,12:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Gilman,2:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Hopkins,8:00 AM,410
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Hopkins,10:00 AM,397
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Hopkins,12:00 PM,181
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Hopkins,2:00 PM,149
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Mesa Canyon,8:00 AM,14
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Mesa Canyon,10:00 AM,18
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Mesa Canyon,12:00 PM,10
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Mesa Canyon,2:00 PM,12
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Pangea,8:00 AM,76
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Pangea,10:00 AM,65
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Pangea,12:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Pangea,2:00 PM,13
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Scholars,8:00 AM,7
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Scholars,10:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Scholars,12:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Scholars,2:00 PM,10
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,South,8:00 AM,8
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,South,10:00 AM,2
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,South,12:00 PM,24
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,South,2:00 PM,79
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,TDLLN,8:00 AM,114
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,TDLLN,10:00 AM,85
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,TDLLN,12:00 PM,22
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,TDLLN,2:00 PM,37
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Torrey Pines Center North,8:00 AM,77
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Torrey Pines Center North,10:00 AM,65
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Torrey Pines Center North,12:00 PM,62
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Torrey Pines Center North,2:00 PM,59
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Torrey Pines Center South,8:00 AM,45
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Torrey Pines Center South,10:00 AM,22
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Torrey Pines Center South,12:00 PM,20
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,Torrey Pines Center South,2:00 PM,25
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,Surface Lot,P001,8:00 AM,3
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,Surface Lot,P001,10:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,Surface Lot,P001,12:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,Surface Lot,P001,2:00 PM,3
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P002,8:00 AM,31
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P002,10:00 AM,25
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P002,12:00 PM,25
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P002,2:00 PM,21
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P003,8:00 AM,49
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P003,10:00 AM,41
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P003,12:00 PM,30
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P003,2:00 PM,10
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P006,8:00 AM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P006,10:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P006,12:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P006,2:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P007,8:00 AM,10
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P007,10:00 AM,8
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P007,12:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P007,2:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P008,8:00 AM,4
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P008,10:00 AM,2
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P008,12:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P008,2:00 PM,2
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P010,8:00 AM,11
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P010,10:00 AM,9
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P010,12:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P010,2:00 PM,3
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P011,8:00 AM,8
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P011,10:00 AM,7
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P011,12:00 PM,5
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P011,2:00 PM,2
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P012,8:00 AM,5
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P012,10:00 AM,3
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P012,12:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P012,2:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P013,8:00 AM,5
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P013,10:00 AM,2
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P013,12:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P013,2:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P014,8:00 AM,60
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P014,10:00 AM,45
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P014,12:00 PM,13
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P014,2:00 PM,20
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P032,8:00 AM,9
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P032,10:00 AM,9
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P032,12:00 PM,4
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P032,2:00 PM,4
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P303,8:00 AM,19
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P303,10:00 AM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P303,12:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P303,2:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P304,8:00 AM,42
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P304,10:00 AM,35
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P304,12:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P304,2:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P357,8:00 AM,42
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P357,10:00 AM,13
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P357,12:00 PM,6
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P357,2:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P359,8:00 AM,13
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P359,10:00 AM,7
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P359,12:00 PM,5
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P359,2:00 PM,11
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P384,8:00 AM,93
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P384,10:00 AM,9
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P384,12:00 PM,2
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P384,2:00 PM,10
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P406,8:00 AM,8
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P406,10:00 AM,4
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P406,12:00 PM,6
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P406,2:00 PM,4
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P503,8:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P503,10:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P503,12:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P503,2:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P507,8:00 AM,20
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P507,10:00 AM,16
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P507,12:00 PM,10
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P507,2:00 PM,10
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P510,8:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P510,10:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P510,12:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P510,2:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P702,8:00 AM,55
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P702,10:00 AM,20
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P702,12:00 PM,24
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P702,2:00 PM,27
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P706,8:00 AM,2
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P706,10:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P706,12:00 PM,3
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P706,2:00 PM,3
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P707,8:00 AM,72
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P707,10:00 AM,52
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P707,12:00 PM,52
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P707,2:00 PM,51
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P784,8:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P784,10:00 AM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P784,12:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P784,2:00 PM,0
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P785,8:00 AM,40
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P785,10:00 AM,35
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P785,12:00 PM,18
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,B,,P785,2:00 PM,23
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,Structure,8980,8:00 AM,49
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,Structure,8980,10:00 AM,48
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,Structure,8980,12:00 PM,35
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,Structure,8980,2:00 PM,42
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,,Pangea,8:00 AM,93
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,,Pangea,10:00 AM,77
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,,Pangea,12:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,,Pangea,2:00 PM,14
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,Surface Lot,P014,8:00 AM,25
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,Surface Lot,P014,10:00 AM,17
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,Surface Lot,P014,12:00 PM,15
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,Surface Lot,P014,2:00 PM,9
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,,P016,8:00 AM,33
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,,P016,10:00 AM,25
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,,P016,12:00 PM,23
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,,P016,2:00 PM,26
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,,P021,8:00 AM,30
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,,P021,10:00 AM,21
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,,P021,12:00 PM,26
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,,P021,2:00 PM,27
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,,P701,8:00 AM,190
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,,P701,10:00 AM,180
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,,P701,12:00 PM,234
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,S,,P701,2:00 PM,234
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,Structure,Hopkins,8:00 AM,120
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,Structure,Hopkins,10:00 AM,86
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,Structure,Hopkins,12:00 PM,9
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,Structure,Hopkins,2:00 PM,8
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,,Pangea,8:00 AM,71
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,,Pangea,10:00 AM,68
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,,Pangea,12:00 PM,63
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,,Pangea,2:00 PM,61
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,,Scholars,8:00 AM,15
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,,Scholars,10:00 AM,16
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,,Scholars,12:00 PM,1
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,,Scholars,2:00 PM,14
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,,South,8:00 AM,30
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,,South,10:00 AM,25
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,,South,12:00 PM,24
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,,South,2:00 PM,26
2025-10-06,Monday,Week2,Parking_Occupancy_Fall_2025_Week2_Monday.csv,SR,,TDLLN,8:00 AM,46
